>> INCOME = 0.2468	ABILITY = 0
2631.163055    2477.951397    
2696.942688    2539.978898    
2764.366812    2603.558630    
2833.476540    2668.729428    
2904.314010    2735.531100    
2976.922417    2804.004452    
3051.346034    2874.191308    
3127.630242    2946.134541    
3205.821555    3019.878097    
3285.967650    3095.467019    
3368.117398    3172.947480    
3452.320890    3252.366807    
3538.629469    3333.773510    
3627.095763    3417.217315    
3717.773714    3502.749192    
3810.718613    3590.421385    
3905.987135    3680.287446    
4003.637371    3772.402266    
4103.728862    3866.822113    
4206.322640    3963.604657    
4311.481263    4062.809017    
4419.268851    4164.495787    
4529.751129    4268.727080    
4642.995464    4375.566560    
4759.070908    4485.079487    
4878.048237    4597.332754    
5000.000000    4712.394868    

>> INCOME = 0.765400	ABILITY = 0.514000
0.000000       0.263487       
0.000557       0.264160       
0.001128       0.264850       
0.001713       0.265558       
0.002312       0.266283       
0.002927       0.267027       
0.003557       0.267788       
0.004202       0.268577       
0.004864       0.269391       
0.005543       0.270226       
0.006238       0.271082       
0.006951       0.271959       
0.007681       0.272858       
0.008430       0.273780       
0.009198       0.274725       
0.009985       0.275683       
0.010791       0.276641       
0.011618       0.277623       
0.012465       0.278629       
0.013333       0.279660       
0.014223       0.280717       
0.015136       0.281801       
0.016071       0.282911       
0.017030       0.284036       
0.018012       0.285189       
0.019019       0.286371       
0.020051       0.287583       
0.021110       0.288824       
0.022194       0.290097       
0.023306       0.291432       
0.024445       0.292813       
0.025613       0.294229       
0.026810       0.295680       
0.028037       0.297168       
0.029295       0.298690       
0.030584       0.300244       
0.031906       0.301837       
0.033260       0.303469       
0.034648       0.305143       
0.036071       0.306864       
0.037530       0.308644       
0.039025       0.310468       
0.040558       0.312338       
0.042128       0.314254       
0.043738       0.316173       
0.045389       0.318132       
0.047080       0.320140       
0.048814       0.322198       
0.050591       0.324316       
0.052413       0.326493       
0.054280       0.328723       
0.056194       0.331010       
0.058155       0.333392       
0.060166       0.335846       
0.062227       0.338361       
0.064339       0.340923       
0.066505       0.343480       
0.068724       0.346102       
0.070999       0.348789       
0.073331       0.351562       
0.075721       0.354412       
0.078171       0.357333       
0.080682       0.360328       
0.083256       0.363399       
0.085894       0.366547       
0.088598       0.369778       
0.091370       0.373094       
0.094211       0.376493       
0.097123       0.380021       
0.100108       0.383676       
0.103167       0.387422       
0.106303       0.391168       
0.109517       0.394987       
0.112812       0.398893       
0.116189       0.402849       
0.119651       0.406903       
0.123199       0.411129       
0.126836       0.415525       
0.130563       0.420025       
0.134384       0.424575       
0.138301       0.429238       
0.142315       0.434009       
0.146430       0.438895       
0.150647       0.443954       
0.154970       0.449224       
0.159401       0.454600       
0.163943       0.459990       
0.168599       0.465515       
0.173370       0.471154       
0.178261       0.476933       
0.183275       0.482957       
0.188413       0.489147       
0.193681       0.495438       
0.199079       0.501875       
0.204613       0.508421       
0.210285       0.515119       
0.216099       0.522071       
0.222059       0.529214       
0.228167       0.536543       
0.234428       0.544045       
0.240845       0.551621       
0.247423       0.559393       
0.254166       0.567380       
0.261077       0.575616       
0.268160       0.584126       
0.275421       0.592837       
0.282863       0.601760       
0.290492       0.610755       
0.298311       0.619980       
0.306325       0.629478       
0.314540       0.639277       
0.322961       0.649371       
0.331592       0.659700       
0.340438       0.670264       
0.349506       0.681040       
0.358800       0.692031       
0.368327       0.703289       
0.378092       0.714931       
0.388101       0.726880       
0.398361       0.739134       
0.408876       0.751587       
0.419655       0.764350       
0.430703       0.777431       
0.442028       0.790908       
0.453635       0.804734       
0.465533       0.818922       
0.477728       0.833527       
0.490228       0.848386       
0.503040       0.863544       
0.516173       0.879035       
0.529634       0.895058       
0.543432       0.911506       
0.557575       0.928349       
0.572071       0.945612       
0.586929       0.963260       
0.602159       0.981293       
0.617770       0.999703       
0.633771       1.018628       
0.650172       1.038102       
0.666984       1.058137       
0.684215       1.078735       
0.701877       1.099783       
0.719981       1.121188       
0.738537       1.143054       
0.757557       1.165505       
0.777053       1.188730       
0.797036       1.212476       
0.817519       1.236808       
0.838514       1.261778       
0.860033       1.287440       
0.882091       1.313676       
0.904700       1.340363       
0.927874       1.367651       
0.951628       1.395689       
0.975976       1.424617       
1.000932       1.454276       
1.026512       1.484607       
1.052732       1.515675       
1.079607       1.547550       
1.107154       1.580240       
1.135389       1.613628       
1.164331       1.647793       
1.193996       1.682871       
1.224403       1.718860       
1.255569       1.755797       
1.287515       1.793704       
1.320260       1.832557       
1.353823       1.872373       
1.388226       1.913087       
1.423488       1.954782       
1.459632       1.997455       
1.496680       2.041126       
1.534654       2.085898       
1.573577       2.131903       
1.613473       2.179078       
1.654367       2.227377       
1.696283       2.276914       
1.739247       2.327725       
1.783285       2.379799       
1.828423       2.433161       
1.874691       2.487852       
1.922115       2.543890       
1.970725       2.601242       
2.020550       2.659896       
2.071620       2.720004       
2.123967       2.781705       
2.177623       2.844983       
2.232621       2.909821       
2.288993       2.976244       
2.346775       3.044282       
2.406001       3.113987       
2.466708       3.185446       
2.528932       3.258736       
2.592712       3.333869       
2.658087       3.410858       
2.725096       3.489741       
2.793780       3.570567       
2.864181       3.653326       
2.936343       3.737969       
3.010308       3.824607       
3.086123       3.913462       
3.163833       4.004655       
3.243485       4.098179       
3.325129       4.194020       
3.408814       4.292214       
3.494591       4.392820       
3.582513       4.495907       
3.672633       4.601539       
3.765005       4.709767       
3.859687       4.820601       
3.956736       4.934073       
4.056211       5.050377       
4.158173       5.169610       
4.262684       5.291779       
4.369808       5.416957       
4.479610       5.545226       
4.592157       5.676660       
4.707518       5.811314       
4.825763       5.949193       
4.946964       6.090387       
5.071195       6.235111       
5.198531       6.383473       
5.329052       6.535440       
5.462835       6.691073       
5.599962       6.850536       
5.740518       7.013992       
5.884588       7.181479       
6.032259       7.353096       
6.183623       7.528904       
6.338770       7.708992       
6.497796       7.893474       
6.660798       8.082475       
6.827875       8.276069       
6.999128       8.474415       
7.174663       8.677683       
7.354587       8.885930       
7.539008       9.099226       
7.728040       9.317716       
7.921798       9.541549       
8.120400       9.770854       
8.323967       10.005794      
8.532622       10.246521      
8.746495       10.493145      
8.965714       10.745746      
9.190414       11.004371      
9.420731       11.269241      
9.656806       11.540748      
9.898783       11.819026      
10.146809      12.104080      
10.401036      12.396085      
10.661619      12.695205      
10.928716      13.001598      
11.202491      13.315420      
11.483110      13.636923      
11.770745      13.966335      
12.065570      14.303782      
12.367766      14.649446      
12.677517      15.003492      
12.995012      15.366147      
13.320444      15.737574      
13.654012      16.118040      
13.995919      16.507876      
14.346374      16.907245      
14.705590      17.316330      
15.073786      17.735349      
15.451188      18.164552      
15.838024      18.604236      
16.234532      19.054679      
16.640952      19.516099      
17.057532      19.988689      
17.484528      20.472691      
17.922198      20.968436      
18.370809      21.476290      
18.830636      21.996582      
19.301959      22.529595      
19.785065      23.075516      
20.280248      23.634450      
20.787811      24.206951      
21.308063      24.793629      
21.841322      25.394579      
22.387912      26.010187      
22.948166      26.640845      
23.522427      27.286824      
24.111045      27.948508      
24.714378      28.626235      
25.332794      29.320242      
25.966670      30.031116      
26.616394      30.759440      
27.282361      31.505480      
27.964976      32.269648      
28.664658      33.052385      
29.381831      33.854118      
30.116934      34.675294      
30.870414      35.516409      
31.642731      36.377958      
32.434356      37.260435      
33.245772      38.164341      
34.077473      39.090151      
34.929966      40.038370      
35.803772      41.009594      
36.699423      42.004442      
37.617466      43.023497      
38.558459      44.067294      
39.522977      45.136302      
40.511609      46.231068      
41.524956      47.352368      
42.563636      48.501029      
43.628284      49.677756      
44.719548      50.883021      
45.838094      52.117121      
46.984603      53.380721      
48.159775      54.674966      
49.364326      56.001156      
50.598991      57.359998      
51.864522      58.751733      
53.161692      60.176844      
54.491291      61.636583      
55.854130      63.132071      
57.251040      64.663820      
58.682873      66.232799      
60.150502      67.839750      
61.654821      69.485649      
63.196749      71.171589      
64.777224      72.898444      
66.397211      74.667175      
68.057699      76.478834      
69.759698      78.334408      
71.504247      80.234973      
73.292410      82.181692      
75.125277      84.175679      
77.003966      86.218016      
78.929622      88.309827      
80.903419      90.452326      
82.926561      92.646854      
85.000282      94.894706      
87.125846      97.197014      
89.304549      99.554957      
91.537720      101.970036     
93.826719      104.443902     
96.172944      106.977883     
98.577825      109.572997     
101.042827     112.230584     
103.569455     114.952816     
106.159248     117.741627     
108.813786     120.597874     
111.534687     123.522145     
114.323611     126.516938     
117.182258     129.585682     
120.112372     132.729509     
123.115738     135.949979     
126.194188     139.249050     
129.349599     142.628309     
132.583896     146.089592     
135.899050     149.634859     
139.297083     153.266195     
142.780067     156.985733     
146.350126     160.795572     
150.009436     164.697906     
153.760228     168.694991     
157.604791     172.789113     
161.545468     176.982620     
165.584661     181.277940     
169.724834     185.677563     
173.968512     190.183991     
178.318282     194.799795     
182.776795     199.527671     
187.346772     204.370368     
192.030998     209.330588     
196.832330     214.411149     
201.753695     219.615107     
206.798094     224.945452     
211.968603     230.404984     
217.268375     235.996930     
222.700642     241.724890     
228.268714     247.591707     
233.975989     253.600239     
239.825946     259.755041     
245.822151     266.059603     
251.968262     272.515305     
258.268025     279.127827     
264.725282     285.902865     
271.343971     292.838141     
278.128127     299.940715     
285.081887     307.222089     
292.209491     314.682387     
299.515285     322.323824     
307.003724     330.151093     
314.679374     338.168725     
322.546915     346.381309     
330.611145     354.793591     
338.876980     363.410426     
347.349462     372.236802     
356.033755     381.277822     
364.935156     390.538713     
374.059092     400.024831     
383.411126     409.741660     
392.996961     419.694818     
402.822441     429.890061     
412.893559     440.333281     
423.216455     451.030514     
433.797423     461.987941     
444.642916     473.211891     
455.759545     484.708845     
467.154091     496.485438     
478.833500     508.548461     
490.804894     520.904864     
503.075573     533.561760     
515.653019     546.526420     
528.544902     559.806287     
541.759081     573.408960     
555.303615     587.342189     
569.186762     601.613948     
583.416988     616.232184     
598.002969     631.205370     
612.953600     646.541402     
628.277997     662.249474     
643.985504     678.336983     
660.085698     694.814103     
676.588398     711.687450     
693.503664     728.975434     
710.841813     746.699290     
728.613415     764.855214     
746.829307     783.453530     
765.500597     802.504945     
784.638668     822.020489     
804.255192     842.011514     
824.362128     862.489624     
844.971738     883.466708     
866.096589     904.954956     
887.749560     926.966845     
909.943856     949.515165     
932.693009     972.613016     
956.010891     996.273819     
979.911720     1020.511322    
1004.410070    1045.339610    
1029.520879    1070.773113    
1055.259458    1096.826613    
1081.641501    1123.515252    
1108.683095    1150.854542    
1136.400729    1178.860371    
1164.811304    1207.549015    
1193.932144    1236.937144    
1223.781004    1267.041826    
1254.376086    1297.880542    
1285.736045    1329.471184    
1317.880003    1361.832063    
1350.827560    1394.981906    
1384.598806    1428.939853    
1419.214333    1463.725443    
1454.695248    1499.358584    
1491.063186    1535.859503    
1528.340322    1573.248655    
1566.549387    1611.546567    
1605.713678    1650.773563    
1645.857077    1690.949272    
1687.004061    1732.091753    
1729.179719    1774.217235    
1772.409769    1817.366778    
1816.720570    1861.605158    
1862.139141    1906.950542    
1908.693176    1953.403304    
1956.411063    2000.990135    
2005.321896    2049.738727    
2055.455500    2099.677516    
2106.842445    2150.835626    
2159.514062    2203.242878    
2213.502471    2256.929843    
2268.840589    2311.927832    
2325.562161    2368.268925    
2383.701772    2425.985991    
2443.294873    2485.112703    
2504.377802    2545.683560    
2566.987803    2607.733909    
2631.163055    2671.299961    
2696.942688    2736.418818    
2764.366812    2803.128490    
2833.476540    2871.467921    
2904.314010    2941.477009    
2976.922417    3013.196632    
3051.346034    3086.668670    
3127.630242    3161.936032    
3205.821555    3239.042676    
3285.967650    3318.033644    
3368.117398    3398.955079    
3452.320890    3481.854259    
3538.629469    3566.779619    
3627.095763    3653.780787    
3717.773714    3742.908606    
3810.718613    3834.215167    
3905.987135    3927.753840    
4003.637371    4023.579305    
4103.728862    4121.747585    
4206.322640    4222.316078    
4311.481263    4325.343589    
4419.268851    4430.890371    
4529.751129    4539.018168    
4642.995464    4649.790121    
4759.070908    4763.265765    
4878.048237    4879.523897    
5000.000000    5000.000000    

>> INCOME = 1.309700	ABILITY = 0.000000
0.000000       0.276486       
0.000557       0.276941       
0.001128       0.277407       
0.001713       0.277885       
0.002312       0.278375       
0.002927       0.278877       
0.003557       0.279392       
0.004202       0.279919       
0.004864       0.280460       
0.005543       0.281014       
0.006238       0.281582       
0.006951       0.282165       
0.007681       0.282762       
0.008430       0.283370       
0.009198       0.283993       
0.009985       0.284632       
0.010791       0.285287       
0.011618       0.285958       
0.012465       0.286645       
0.013333       0.287350       
0.014223       0.288073       
0.015136       0.288814       
0.016071       0.289573       
0.017030       0.290351       
0.018012       0.291156       
0.019019       0.291982       
0.020051       0.292830       
0.021110       0.293698       
0.022194       0.294588       
0.023306       0.295500       
0.024445       0.296436       
0.025613       0.297394       
0.026810       0.298376       
0.028037       0.299369       
0.029295       0.300387       
0.030584       0.301431       
0.031906       0.302501       
0.033260       0.303597       
0.034648       0.304721       
0.036071       0.305873       
0.037530       0.307054       
0.039025       0.308264       
0.040558       0.309504       
0.042128       0.310775       
0.043738       0.312078       
0.045389       0.313414       
0.047080       0.314789       
0.048814       0.316224       
0.050591       0.317696       
0.052413       0.319204       
0.054280       0.320751       
0.056194       0.322335       
0.058155       0.323956       
0.060166       0.325614       
0.062227       0.327314       
0.064339       0.329057       
0.066505       0.330843       
0.068724       0.332673       
0.070999       0.334549       
0.073331       0.336472       
0.075721       0.338443       
0.078171       0.340463       
0.080682       0.342507       
0.083256       0.344602       
0.085894       0.346749       
0.088598       0.348950       
0.091370       0.351222       
0.094211       0.353558       
0.097123       0.355952       
0.100108       0.358405       
0.103167       0.360914       
0.106303       0.363485       
0.109517       0.366120       
0.112812       0.368831       
0.116189       0.371653       
0.119651       0.374545       
0.123199       0.377509       
0.126836       0.380492       
0.130563       0.383537       
0.134384       0.386657       
0.138301       0.389868       
0.142315       0.393170       
0.146430       0.396555       
0.150647       0.400034       
0.154970       0.403610       
0.159401       0.407276       
0.163943       0.411052       
0.168599       0.414938       
0.173370       0.418920       
0.178261       0.422934       
0.183275       0.427033       
0.188413       0.431239       
0.193681       0.435578       
0.199079       0.440025       
0.204613       0.444644       
0.210285       0.449428       
0.216099       0.454319       
0.222059       0.459253       
0.228167       0.464310       
0.234428       0.469600       
0.240845       0.475056       
0.247423       0.480569       
0.254166       0.486145       
0.261077       0.491838       
0.268160       0.497613       
0.275421       0.503548       
0.282863       0.509816       
0.290492       0.516240       
0.298311       0.522741       
0.306325       0.529403       
0.314540       0.536294       
0.322961       0.543360       
0.331592       0.550688       
0.340438       0.558189       
0.349506       0.565769       
0.358800       0.573552       
0.368327       0.581589       
0.378092       0.589797       
0.388101       0.598154       
0.398361       0.606687       
0.408876       0.615404       
0.419655       0.624526       
0.430703       0.633944       
0.442028       0.643524       
0.453635       0.653331       
0.465533       0.663355       
0.477728       0.673697       
0.490228       0.684333       
0.503040       0.695129       
0.516173       0.706179       
0.529634       0.717480       
0.543432       0.729172       
0.557575       0.741215       
0.572071       0.753664       
0.586929       0.766292       
0.602159       0.779169       
0.617770       0.792337       
0.633771       0.805932       
0.650172       0.819934       
0.666984       0.834353       
0.684215       0.849042       
0.701877       0.864073       
0.719981       0.879506       
0.738537       0.895473       
0.757557       0.911819       
0.777053       0.928503       
0.797036       0.945434       
0.817519       0.962867       
0.838514       0.980848       
0.860033       0.999465       
0.882091       1.018528       
0.904700       1.038011       
0.927874       1.057915       
0.951628       1.078241       
0.975976       1.099217       
1.000932       1.120789       
1.026512       1.142960       
1.052732       1.165718       
1.079607       1.188844       
1.107154       1.212551       
1.135389       1.236962       
1.164331       1.262089       
1.193996       1.287838       
1.224403       1.314346       
1.255569       1.341384       
1.287515       1.369036       
1.320260       1.397415       
1.353823       1.426637       
1.388226       1.456675       
1.423488       1.487525       
1.459632       1.519105       
1.496680       1.551450       
1.534654       1.584581       
1.573577       1.618506       
1.613473       1.653298       
1.654367       1.689194       
1.696283       1.726069       
1.739247       1.763867       
1.783285       1.802623       
1.828423       1.842383       
1.874691       1.883095       
1.922115       1.924583       
1.970725       1.967112       
2.020550       2.011090       
2.071620       2.056225       
2.123967       2.102472       
2.177623       2.149933       
2.232621       2.198636       
2.288993       2.248556       
2.346775       2.299753       
2.406001       2.352337       
2.466708       2.406342       
2.528932       2.461448       
2.592712       2.517833       
2.658087       2.575861       
2.725096       2.635523       
2.793780       2.696722       
2.864181       2.759457       
2.936343       2.823828       
3.010308       2.889896       
3.086123       2.957644       
3.163833       3.027085       
3.243485       3.098293       
3.325129       3.171394       
3.408814       3.246429       
3.494591       3.323427       
3.582513       3.402221       
3.672633       3.482919       
3.765005       3.565788       
3.859687       3.650858       
3.956736       3.738150       
4.056211       3.827648       
4.158173       3.919416       
4.262684       4.013574       
4.369808       4.110182       
4.479610       4.209279       
4.592157       4.310941       
4.707518       4.415209       
4.825763       4.522106       
4.946964       4.631738       
5.071195       4.744231       
5.198531       4.859616       
5.329052       4.977938       
5.462835       5.099305       
5.599962       5.223786       
5.740518       5.351401       
5.884588       5.482269       
6.032259       5.616558       
6.183623       5.754305       
6.338770       5.895572       
6.497796       6.040476       
6.660798       6.189075       
6.827875       6.341435       
6.999128       6.497636       
7.174663       6.657751       
7.354587       6.822010       
7.539008       6.990465       
7.728040       7.163189       
7.921798       7.340449       
8.120400       7.522252       
8.323967       7.708666       
8.532622       7.899869       
8.746495       8.095960       
8.965714       8.297051       
9.190414       8.503190       
9.420731       8.714434       
9.656806       8.931132       
9.898783       9.153480       
10.146809      9.381458       
10.401036      9.615251       
10.661619      9.855044       
10.928716      10.100931      
11.202491      10.353068      
11.483110      10.611647      
11.770745      10.876757      
12.065570      11.148584      
12.367766      11.427392      
12.677517      11.713295      
12.995012      12.006431      
13.320444      12.307019      
13.654012      12.615174      
13.995919      12.931069      
14.346374      13.255023      
14.705590      13.587225      
15.073786      13.927864      
15.451188      14.277169      
15.838024      14.635350      
16.234532      15.002614      
16.640952      15.379202      
17.057532      15.765344      
17.484528      16.161265      
17.922198      16.567216      
18.370809      16.983462      
18.830636      17.410271      
19.301959      17.847876      
19.785065      18.296540      
20.280248      18.756575      
20.787811      19.228265      
21.308063      19.711875      
21.841322      20.207714      
22.387912      20.716101      
22.948166      21.237343      
23.522427      21.771755      
24.111045      22.319672      
24.714378      22.881433      
25.332794      23.457382      
25.966670      24.047877      
26.616394      24.653284      
27.282361      25.273969      
27.964976      25.910240      
28.664658      26.562541      
29.381831      27.231333      
30.116934      27.916970      
30.870414      28.619911      
31.642731      29.340577      
32.434356      30.079414      
33.245772      30.836902      
34.077473      31.613487      
34.929966      32.409646      
35.803772      33.225882      
36.699423      34.062687      
37.617466      34.920572      
38.558459      35.800072      
39.522977      36.701719      
40.511609      37.626067      
41.524956      38.573624      
42.563636      39.544917      
43.628284      40.540713      
44.719548      41.561642      
45.838094      42.608186      
46.984603      43.681084      
48.159775      44.781009      
49.364326      45.908552      
50.598991      47.064462      
51.864522      48.249460      
53.161692      49.464229      
54.491291      50.709541      
55.854130      51.986158      
57.251040      53.294830      
58.682873      54.636391      
60.150502      56.011674      
61.654821      57.421493      
63.196749      58.866715      
64.777224      60.348212      
66.397211      61.866898      
68.057699      63.423597      
69.759698      65.019366      
71.504247      66.655318      
73.292410      68.332219      
75.125277      70.051209      
77.003966      71.813455      
78.929622      73.619816      
80.903419      75.471496      
82.926561      77.369719      
85.000282      79.315492      
87.125846      81.310082      
89.304549      83.354766      
91.537720      85.450687      
93.826719      87.599189      
96.172944      89.801607      
98.577825      92.059227      
101.042827     94.373476      
103.569455     96.745768      
106.159248     99.177521      
108.813786     101.670255     
111.534687     104.225488     
114.323611     106.844765     
117.182258     109.529707     
120.112372     112.281944     
123.115738     115.103157     
126.194188     117.995080     
129.349599     120.959466     
132.583896     123.998135     
135.899050     127.112947     
139.297083     130.305778     
142.780067     133.578589     
146.350126     136.933426     
150.009436     140.372339     
153.760228     143.897414     
157.604791     147.510805     
161.545468     151.214710     
165.584661     155.011413     
169.724834     158.903238     
173.968512     162.892547     
178.318282     166.981795     
182.776795     171.173477     
187.346772     175.470149     
192.030998     179.874444     
196.832330     184.389049     
201.753695     189.016724     
206.798094     193.760296     
211.968603     198.622662     
217.268375     203.606795     
222.700642     208.715738     
228.268714     213.952610     
233.975989     219.320613     
239.825946     224.823027     
245.822151     230.463204     
251.968262     236.244592     
258.268025     242.170731     
264.725282     248.245226     
271.343971     254.471776     
278.128127     260.854211     
285.081887     267.396416     
292.209491     274.102336     
299.515285     280.976121     
307.003724     288.021981     
314.679374     295.244093     
322.546915     302.646927     
330.611145     310.235149     
338.876980     318.013316     
347.349462     325.986175     
356.033755     334.158660     
364.935156     342.535719     
374.059092     351.122483     
383.411126     359.924211     
392.996961     368.946263     
402.822441     378.194162     
412.893559     387.673555     
423.216455     397.390230     
433.797423     407.350128     
444.642916     417.559330     
455.759545     428.024071     
467.154091     438.750747     
478.833500     449.745908     
490.804894     461.016269     
503.075573     472.568716     
515.653019     484.410304     
528.544902     496.548264     
541.759081     508.990010     
555.303615     521.743138     
569.186762     534.815437     
583.416988     548.214887     
598.002969     561.949669     
612.953600     576.028164     
628.277997     590.458966     
643.985504     605.250876     
660.085698     620.412920     
676.588398     635.954336     
693.503664     651.884601     
710.841813     668.213407     
728.613415     684.950702     
746.829307     702.106635     
765.500597     719.691656     
784.638668     737.716808     
804.255192     756.193147     
824.362128     775.131865     
844.971738     794.544611     
866.096589     814.443211     
887.749560     834.839822     
909.943856     855.746920     
932.693009     877.177260     
956.010891     899.143944     
979.911720     921.660387     
1004.410070    944.740342     
1029.520879    968.397911     
1055.259458    992.647543     
1081.641501    1017.504052    
1108.683095    1042.982621    
1136.400729    1069.098815    
1164.811304    1095.868585    
1193.932144    1123.308285    
1223.781004    1151.434675    
1254.376086    1180.264936    
1285.736045    1209.816678    
1317.880003    1240.107952    
1350.827560    1271.157259    
1384.598806    1302.983564    
1419.214333    1335.606305    
1454.695248    1369.045404    
1491.063186    1403.321280    
1528.340322    1438.454861    
1566.549387    1474.467594    
1605.713678    1511.381453    
1645.857077    1549.218955    
1687.004061    1588.003161    
1729.179719    1627.757680    
1772.409769    1668.506672    
1816.720570    1710.274824    
1862.139141    1753.087306    
1908.693176    1796.970123    
1956.411063    1841.950809    
2005.321896    1888.057433    
2055.455500    1935.317904    
2106.842445    1983.761111    
2159.514062    2033.416728    
2213.502471    2084.315008    
2268.840589    2136.487085    
2325.562161    2189.964820    
2383.701772    2244.780870    
2443.294873    2300.968730    
2504.377802    2358.562716    
2566.987803    2417.598009    
2631.163055    2478.110671    
2696.942688    2540.137664    
2764.366812    2603.716877    
2833.476540    2668.887145    
2904.314010    2735.688277    
2976.922417    2804.161076    
3051.346034    2874.347369    
3127.630242    2946.290026    
3205.821555    3020.032992    
3285.967650    3095.621312    
3368.117398    3173.101156    
3452.320890    3252.519851    
3538.629469    3333.925908    
3627.095763    3417.369052    
3717.773714    3502.900252    
3810.718613    3590.571751    
3905.987135    3680.437101    
4003.637371    3772.551195    
4103.728862    3866.970295    
4206.322640    3963.752077    
4311.481263    4062.955654    
4419.268851    4164.641623    
4529.751129    4268.872094    
4642.995464    4375.710732    
4759.070908    4485.222797    
4878.048237    4597.475179    
5000.000000    4712.536361    

>> INCOME = 1.309700	ABILITY = 0.514000
0.000000       0.510652       
0.000557       0.511316       
0.001128       0.511996       
0.001713       0.512693       
0.002312       0.513408       
0.002927       0.514141       
0.003557       0.514891       
0.004202       0.515661       
0.004864       0.516459       
0.005543       0.517295       
0.006238       0.518152       
0.006951       0.519030       
0.007681       0.519931       
0.008430       0.520853       
0.009198       0.521799       
0.009985       0.522769       
0.010791       0.523762       
0.011618       0.524781       
0.012465       0.525825       
0.013333       0.526895       
0.014223       0.527992       
0.015136       0.529116       
0.016071       0.530262       
0.017030       0.531431       
0.018012       0.532629       
0.019019       0.533858       
0.020051       0.535117       
0.021110       0.536407       
0.022194       0.537730       
0.023306       0.539085       
0.024445       0.540475       
0.025613       0.541899       
0.026810       0.543359       
0.028037       0.544843       
0.029295       0.546362       
0.030584       0.547920       
0.031906       0.549516       
0.033260       0.551152       
0.034648       0.552830       
0.036071       0.554549       
0.037530       0.556311       
0.039025       0.558114       
0.040558       0.559956       
0.042128       0.561845       
0.043738       0.563780       
0.045389       0.565763       
0.047080       0.567797       
0.048814       0.569881       
0.050591       0.572017       
0.052413       0.574205       
0.054280       0.576447       
0.056194       0.578745       
0.058155       0.581101       
0.060166       0.583516       
0.062227       0.585991       
0.064339       0.588558       
0.066505       0.591207       
0.068724       0.593923       
0.070999       0.596706       
0.073331       0.599559       
0.075721       0.602474       
0.078171       0.605383       
0.080682       0.608365       
0.083256       0.611421       
0.085894       0.614554       
0.088598       0.617765       
0.091370       0.621141       
0.094211       0.624601       
0.097123       0.628148       
0.100108       0.631784       
0.103167       0.635514       
0.106303       0.639343       
0.109517       0.643267       
0.112812       0.647289       
0.116189       0.651390       
0.119651       0.655542       
0.123199       0.659797       
0.126836       0.664159       
0.130563       0.668647       
0.134384       0.673279       
0.138301       0.678027       
0.142315       0.682893       
0.146430       0.687770       
0.150647       0.692728       
0.154970       0.697810       
0.159401       0.703040       
0.163943       0.708482       
0.168599       0.714061       
0.173370       0.719778       
0.178261       0.725743       
0.183275       0.731861       
0.188413       0.738131       
0.193681       0.744443       
0.199079       0.750905       
0.204613       0.757529       
0.210285       0.764355       
0.216099       0.771353       
0.222059       0.778525       
0.228167       0.785878       
0.234428       0.793415       
0.240845       0.801094       
0.247423       0.808924       
0.254166       0.816949       
0.261077       0.825288       
0.268160       0.833845       
0.275421       0.842578       
0.282863       0.851485       
0.290492       0.860609       
0.298311       0.869859       
0.306325       0.879341       
0.314540       0.889211       
0.322961       0.899389       
0.331592       0.909789       
0.340438       0.920415       
0.349506       0.931266       
0.358800       0.942301       
0.368327       0.953620       
0.378092       0.965265       
0.388101       0.977203       
0.398361       0.989452       
0.408876       1.002001       
0.419655       1.014806       
0.430703       1.027942       
0.442028       1.041508       
0.453635       1.055446       
0.465533       1.069879       
0.477728       1.084590       
0.490228       1.099503       
0.503040       1.114671       
0.516173       1.130097       
0.529634       1.146039       
0.543432       1.162448       
0.557575       1.179377       
0.572071       1.196714       
0.586929       1.214320       
0.602159       1.232373       
0.617770       1.250885       
0.633771       1.270104       
0.650172       1.289871       
0.666984       1.310031       
0.684215       1.330481       
0.701877       1.351228       
0.719981       1.372495       
0.738537       1.394394       
0.757557       1.417110       
0.777053       1.440459       
0.797036       1.464360       
0.817519       1.488622       
0.838514       1.513444       
0.860033       1.538907       
0.882091       1.565226       
0.904700       1.592126       
0.927874       1.619666       
0.951628       1.647911       
0.975976       1.676661       
1.000932       1.706057       
1.026512       1.736157       
1.052732       1.767402       
1.079607       1.799419       
1.107154       1.832176       
1.135389       1.865706       
1.164331       1.899912       
1.193996       1.934871       
1.224403       1.970624       
1.255569       2.007552       
1.287515       2.045453       
1.320260       2.084298       
1.353823       2.124050       
1.388226       2.164601       
1.423488       2.206102       
1.459632       2.248653       
1.496680       2.292357       
1.534654       2.337332       
1.573577       2.383489       
1.613473       2.430800       
1.654367       2.479240       
1.696283       2.528770       
1.739247       2.579257       
1.783285       2.630985       
1.828423       2.684055       
1.874691       2.738502       
1.922115       2.794281       
1.970725       2.851590       
2.020550       2.910437       
2.071620       2.970735       
2.123967       3.032370       
2.177623       3.095293       
2.232621       3.159727       
2.288993       3.226091       
2.346775       3.294205       
2.406001       3.363954       
2.466708       3.435360       
2.528932       3.508548       
2.592712       3.583639       
2.658087       3.660527       
2.725096       3.738988       
2.793780       3.819122       
2.864181       3.901323       
2.936343       3.985869       
3.010308       4.072756       
3.086123       4.161810       
3.163833       4.252929       
3.243485       4.346225       
3.325129       4.441876       
3.408814       4.539926       
3.494591       4.640396       
3.582513       4.743284       
